rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
8381,1,audio-button-response,67,1121327,0.0-16.0-50.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,68,1144433,0.0-16.0-51.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"[""exposure_4s_36.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,69,1167539,0.0-16.0-52.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"[""exposure_4s_14.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,70,1190556,0.0-16.0-53.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"[""exposure_4s_11.mp3""]",exposure,,exp_noresponse,,,,,,
4741,5,audio-slider-response,71,1195354,0.0-16.0-54.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"[""grammatical_7.mp3""]",exposure,,exp_liking,4,,,,,
null,null,audio-keyboard-response,72,1218361,0.0-16.0-55.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"[""exposure_4s_7.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,73,1241469,0.0-16.0-56.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"[""exposure_4s_42.mp3""]",exposure,,exp_noresponse,,,,,,
8771,1,audio-button-response,74,1250242,0.0-16.0-57.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,75,1273251,0.0-16.0-58.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"[""exposure_4s_9.mp3""]",exposure,,exp_noresponse,,,,,,
8600,1,audio-button-response,76,1281847,0.0-16.0-59.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
3633, ,html-keyboard-response,77,1285482,0.0-17.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"<p>You will now be asked to judge how similar some melodies are to what you have
    just listened to. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2880, ,html-keyboard-response,78,1288363,0.0-18.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"<p>The changes in the melodies are subtle. If you are not sure, go with your gut feeling.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
5949,7,audio-slider-response,79,1294314,0.0-19.0-0.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,grammatical_1.mp3,grammar_learning,,,4,,,,,
6981,7,audio-slider-response,80,1301355,0.0-19.0-0.1,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,agrammatical_4.mp3,grammar_learning,,,4,,,,,
6131,7,audio-slider-response,81,1307481,0.0-19.0-0.2,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,grammatical_3.mp3,grammar_learning,,,4,,,,,
6680,7,audio-slider-response,82,1314216,0.0-19.0-0.3,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,grammatical_8.mp3,grammar_learning,,,4,,,,,
7221,7,audio-slider-response,83,1321439,0.0-19.0-0.4,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,grammatical_2.mp3,grammar_learning,,,4,,,,,
6701,7,audio-slider-response,84,1328196,0.0-19.0-0.5,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,agrammatical_2.mp3,grammar_learning,,,4,,,,,
8680,6,audio-slider-response,85,1336928,0.0-19.0-0.6,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,agrammatical_6.mp3,grammar_learning,,,4,,,,,
7629,7,audio-slider-response,86,1344613,0.0-19.0-0.7,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,grammatical_6.mp3,grammar_learning,,,4,,,,,
6181,7,audio-slider-response,87,1350840,0.0-19.0-0.8,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,agrammatical_3.mp3,grammar_learning,,,4,,,,,
6131,7,audio-slider-response,88,1357023,0.0-19.0-0.9,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,agrammatical_7.mp3,grammar_learning,,,4,,,,,
7139,6,audio-slider-response,89,1364225,0.0-19.0-0.10,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,agrammatical_8.mp3,grammar_learning,,,4,,,,,
6211,7,audio-slider-response,90,1370430,0.0-19.0-0.11,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,grammatical_7.mp3,grammar_learning,,,4,,,,,
7029,7,audio-slider-response,91,1377515,0.0-19.0-0.12,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,agrammatical_1.mp3,grammar_learning,,,4,,,,,
6520,7,audio-slider-response,92,1384086,0.0-19.0-0.13,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,agrammatical_5.mp3,grammar_learning,,,4,,,,,
6261,7,audio-slider-response,93,1390396,0.0-19.0-0.14,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,grammatical_5.mp3,grammar_learning,,,4,,,,,
7019,7,audio-slider-response,94,1397465,0.0-19.0-0.15,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,grammatical_4.mp3,grammar_learning,,,4,,,,,
45189,"{""prolific_id"":""I compared the beginning and end of the phrase to judge the similarity""}",survey-html-form,95,1442656,0.0-20.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,,,,,,,,,,
3483, ,html-keyboard-response,96,1446141,0.0-21.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"<p>In this part of the experiment, you will presented with two melodies in succession. 
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2942, ,html-keyboard-response,97,1449085,0.0-22.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"<p>The melodies are nearly identical, but have either an added accent or one different note. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2467, ,html-keyboard-response,98,1451554,0.0-23.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,"<p>    Please choose the melody that <b>sounds better to you.</b></p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
3532, ,html-keyboard-response,99,1455088,0.0-24.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,There are <b>32 questions</b> in this section.,,,,,,,,,
7181,j,audio-keyboard-response,100,1462321,0.0-25.0-0.0,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_accent_5_4.mp3,forced_choice,,,,NA,j,false,true,
7019,j,audio-keyboard-response,101,1469417,0.0-25.0-0.1,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_default_5_1.mp3,forced_choice,,,,NA,j,false,true,
6019,f,audio-keyboard-response,102,1475498,0.0-25.0-0.2,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_default_5_2.mp3,forced_choice,,,,NA,j,false,false,
6149,f,audio-keyboard-response,103,1481693,0.0-25.0-0.3,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_accents_34_2.mp3,forced_choice,,,,j,NA,false,false,
5821,f,audio-keyboard-response,104,1487566,0.0-25.0-0.4,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_accents_34_4.mp3,forced_choice,,,,j,NA,false,false,
6000,f,audio-keyboard-response,105,1493564,0.0-25.0-0.5,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_accents_32_1.mp3,forced_choice,,,,j,NA,false,false,
5971,f,audio-keyboard-response,106,1499582,0.0-25.0-0.6,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_accents_54_2.mp3,forced_choice,,,,j,NA,false,false,
5869,f,audio-keyboard-response,107,1505460,0.0-25.0-0.7,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_accents_56_4.mp3,forced_choice,,,,j,NA,false,false,
7029,j,audio-keyboard-response,108,1512542,0.0-25.0-0.8,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_default_5_4.mp3,forced_choice,,,,NA,j,false,true,
5909,f,audio-keyboard-response,109,1518501,0.0-25.0-0.9,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_default_5_3.mp3,forced_choice,,,,NA,j,false,false,
6029,f,audio-keyboard-response,110,1524582,0.0-25.0-0.10,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_default_3_2.mp3,forced_choice,,,,NA,f,false,true,
6720,j,audio-keyboard-response,111,1531352,0.0-25.0-0.11,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_default_3_4.mp3,forced_choice,,,,NA,f,false,false,
5920,f,audio-keyboard-response,112,1537323,0.0-25.0-0.12,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_accents_34_3.mp3,forced_choice,,,,j,NA,false,false,
5981,f,audio-keyboard-response,113,1543356,0.0-25.0-0.13,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_default_3_3.mp3,forced_choice,,,,NA,f,false,true,
6701,f,audio-keyboard-response,114,1550116,0.0-25.0-0.14,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_accents_56_2.mp3,forced_choice,,,,j,NA,false,false,
5779,f,audio-keyboard-response,115,1555947,0.0-25.0-0.15,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_accents_32_3.mp3,forced_choice,,,,j,NA,false,false,
5859,j,audio-keyboard-response,116,1561859,0.0-25.0-0.16,10,tonic Bb4,2024-06-01 11:59:47,d6d641a8381b51745ea9a774607a039e,86.14.69.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9,en-US;q=0.8,ja;q=0.7,es;q=0.6",n727gy,fc_IC_accent_5_3.mp3,forced_choice,,,,NA,j,false,true,
